OG0035860	GO:0000245;GO:0005634
OG0034694	GO:0035307;GO:0071595
OG0032774	GO:0003735;GO:0006412;GO:0015935
OG0000868	GO:0004489;GO:0006555;GO:0055114
OG0012838	GO:0003676;GO:0008270
OG0003310	GO:0005515;GO:0005488
OG0007504	GO:0005515
OG0013437	GO:0005488
OG0019880	GO:0016491;GO:0055114;GO:0005506;GO:0016705;GO:0031418
OG0012987	GO:0044238
OG0001269	GO:0005515;GO:0004672;GO:0006468;GO:0004713
OG0029528	GO:0005524
OG0023203	GO:0003677;GO:0003887;GO:0006260
OG0028117	GO:0004672;GO:0005524;GO:0006468;GO:0004674
OG0017419	GO:0005525
OG0025928	GO:0003676
OG0016939	GO:0016020
OG0019223	GO:0005975;GO:0016020;GO:0016758
OG0029800	GO:0016491;GO:0055114;GO:0005093;GO:0015031;GO:0005092;GO:0007264
OG0026201	GO:0003924;GO:0004871;GO:0007186;GO:0019001;GO:0031683;GO:0007165
OG0007580	GO:0005515
OG0013737	GO:0005525
OG0014576	GO:0004672;GO:0005524;GO:0006468
OG0004194	GO:0004652;GO:0043631
OG0022016	GO:0009159;GO:0050144;GO:0070694
OG0009437	GO:0005515
OG0034289	GO:0003676;GO:0008270
OG0029708	GO:0005515
OG0025884	GO:0005515
OG0035817	GO:0004672;GO:0005524;GO:0006468;GO:0004692;GO:0004674
OG0027640	GO:0003993
OG0023236	GO:0004252;GO:0006508
OG0000723	GO:0004842
OG0007728	GO:0003676;GO:0008270
OG0011053	GO:0005515
OG0036089	GO:0004930;GO:0007186;GO:0016021
OG0003712	GO:0005515
OG0003774	GO:0003676
OG0026128	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0031178	GO:0003677;GO:0006310;GO:0015074
OG0006158	GO:0016787
OG0021910	GO:0008152;GO:0016491;GO:0055114
OG0006197	GO:0016620;GO:0055114;GO:0006006;GO:0050661;GO:0051287
OG0009707	GO:0016021
OG0023211	GO:0005515;GO:0007165
OG0015707	GO:0003676;GO:0004527;GO:0008270
OG0011051	GO:0016021;GO:0055085
OG0006404	GO:0005515
OG0024184	GO:0000786;GO:0003677;GO:0005634;GO:0046982
OG0011173	GO:0003735;GO:0005840;GO:0006412;GO:0019843
OG0028517	GO:0006629;GO:0008081
OG0004214	GO:0005515
OG0017626	GO:0003676;GO:0015074
OG0003518	GO:0003824;GO:0004332;GO:0006096
OG0035366	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0022621	GO:0005515
OG0031254	GO:0005515
OG0026540	GO:0008061;GO:0005975
OG0013010	GO:0008152;GO:0016787
OG0016621	GO:0005515
OG0032314	GO:0030976;GO:0003824;GO:0000287
OG0001381	GO:0000786;GO:0003677;GO:0005634;GO:0046982
OG0014681	GO:0003677
OG0027173	GO:0005509
OG0019012	GO:0005634
OG0009754	GO:0006508;GO:0008237;GO:0008241;GO:0016020
OG0006323	GO:0005515;GO:0005634;GO:0006355
OG0017566	GO:0005515;GO:0007165;GO:0005525;GO:0007264
OG0003728	GO:0003676
OG0029627	GO:0003677;GO:0003707;GO:0005634;GO:0006355;GO:0043401
OG0034521	GO:0004842
OG0003316	GO:0016021
OG0015946	GO:0006364
OG0030698	GO:0005509
OG0027349	GO:0035091;GO:0008289
OG0018762	GO:0004176;GO:0005524;GO:0006508;GO:0004252
OG0022432	GO:0046872
OG0034226	GO:0004672;GO:0005524;GO:0006468
OG0021835	GO:0004930;GO:0007186;GO:0016020;GO:0035240;GO:0072544;GO:0072545
OG0000914	GO:0004672;GO:0005524;GO:0006468
OG0013560	GO:0016491;GO:0055114;GO:0005506;GO:0016705;GO:0031418;GO:0005515
OG0030800	GO:0004674;GO:0005524;GO:0006468
OG0000775	GO:0051260
OG0015363	GO:0006801;GO:0046872;GO:0055114
OG0001582	GO:0005783;GO:0043248
OG0006174	GO:0005515
OG0008215	GO:0004930;GO:0007186;GO:0016021;GO:0004983
OG0026401	GO:0004252;GO:0006508
OG0031827	GO:0005096
OG0009530	GO:0003676;GO:0005524
OG0024190	GO:0015991;GO:0033178;GO:0046961
OG0034999	GO:0016021;GO:0055085
OG0010872	GO:0003676
OG0016248	GO:0003993
OG0030417	GO:0005874;GO:0007017;GO:0003924;GO:0005200;GO:0005525
OG0023869	GO:0006508;GO:0008234
OG0028705	GO:0005515
OG0021932	GO:0009522;GO:0009538;GO:0015979
OG0010044	GO:0016021;GO:0055085
OG0036114	GO:0030514;GO:0045596
OG0012393	GO:0005524
OG0023626	GO:0005576;GO:0006030;GO:0008061
OG0008513	GO:0003723;GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0003676
OG0036088	GO:0005515
OG0025937	GO:0003676
OG0004669	GO:0003824;GO:0008152;GO:0005515
OG0003820	GO:0004222;GO:0006508;GO:0008237
OG0018582	GO:0005515
OG0026608	GO:0003824
OG0001717	GO:0008376;GO:0032580
OG0036228	GO:0003676;GO:0005634
OG0035155	GO:0000413;GO:0003755;GO:0006457
OG0020547	GO:0005515
OG0036231	GO:0003735;GO:0005840;GO:0006412;GO:0015935;GO:0003723
OG0012076	GO:0003700;GO:0006355;GO:0043565
OG0036790	GO:0016192
OG0010559	GO:0003950
OG0018084	GO:0005515;GO:0016757
OG0028709	GO:0000975
OG0033854	GO:0035556
OG0001516	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0030799	GO:0005515
OG0023097	GO:0006508;GO:0008234
OG0006973	GO:0045454;GO:0009055;GO:0015035
OG0021352	GO:0003677
OG0024192	GO:0003723;GO:0003676
OG0021430	GO:0003677
OG0008331	GO:0003824;GO:0008152
OG0011139	GO:0006464
OG0035983	GO:0005515
OG0036678	GO:0004252;GO:0006508
OG0018963	GO:0006486;GO:0008378;GO:0016020
OG0018583	GO:0005488
OG0012396	GO:0007160
OG0017562	GO:0003723;GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0025754	GO:0005515
OG0009714	GO:0016021;GO:0050909
OG0014711	GO:0005515
OG0020507	GO:0016021
OG0002311	GO:0005525;GO:0003924
OG0006701	GO:0005525;GO:0016020
OG0028844	GO:0042302
OG0011995	GO:0004672;GO:0005524;GO:0006468
OG0008193	GO:0003735;GO:0005840;GO:0006412;GO:0005576;GO:0030414
OG0020851	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0015979	GO:0005515
OG0013311	GO:0003824;GO:0004553;GO:0005975
OG0007001	GO:0008272;GO:0015116;GO:0016021;GO:0008271;GO:0016020;GO:0055085
OG0024093	GO:0005515
OG0008644	GO:0003824;GO:0008152
OG0030779	GO:0005509;GO:0005544
OG0023711	GO:0003774;GO:0005524;GO:0016459
OG0014948	GO:0005515
OG0020455	GO:0005452;GO:0006820;GO:0016020;GO:0016021
OG0010082	GO:0005515;GO:0005216;GO:0006811;GO:0016020;GO:0055085
OG0014549	GO:0035556;GO:0016021;GO:0055085
OG0013902	GO:0005515;GO:0005622;GO:0008270
OG0016910	GO:0005515
OG0017778	GO:0006950
OG0005369	GO:0003777;GO:0007018;GO:0030286
OG0006300	GO:0005509
OG0022602	GO:0004672;GO:0005524;GO:0006468;GO:0035556
OG0024499	GO:0004672;GO:0005524;GO:0006468;GO:0004674;GO:0043066
OG0014695	GO:0016491
OG0009267	GO:0001104;GO:0006357;GO:0016592
OG0015590	GO:0016021
OG0010194	GO:0005779;GO:0007031
OG0004386	GO:0016491;GO:0050660;GO:0055114;GO:0003824;GO:0016614
OG0012605	GO:0003676
OG0021173	GO:0005515
OG0027590	GO:0016021
OG0021080	GO:0016788;GO:0004629;GO:0016042
OG0022597	GO:0003676
OG0021355	GO:0005515
OG0009782	GO:0005509;GO:0016020;GO:0007156
OG0033457	GO:0005509;GO:0016020;GO:0007156
OG0021544	GO:0003676;GO:0008270
OG0025017	GO:0005515
OG0024787	GO:0016757
OG0005863	GO:0005515
OG0005438	GO:0007165
OG0005815	GO:0004619;GO:0006096;GO:0016868
OG0013074	GO:0015098;GO:0015689;GO:0016021
OG0019724	GO:0042132;GO:0005975;GO:0016791
OG0025525	GO:0003676;GO:0005524
OG0010087	GO:0003676;GO:0004523;GO:0000287
OG0031382	GO:0005515
OG0003380	GO:0008641
OG0026415	GO:0005488
OG0008408	GO:0004222;GO:0006508;GO:0008237;GO:0008270
OG0018972	GO:0016301;GO:0016772;GO:0003824
OG0017010	GO:0005525;GO:0016020
OG0019339	GO:0046373;GO:0046556
OG0035799	GO:0005515
OG0000655	GO:0004867;GO:0005515
OG0002973	GO:0016020;GO:0000030;GO:0006493
OG0020113	GO:0005515
OG0016845	GO:0005750;GO:0006122
OG0020927	GO:0005515
OG0029054	GO:0004422;GO:0005737;GO:0006166;GO:0009116
OG0036916	GO:0016491;GO:0055114
OG0025667	GO:0006950
OG0013536	GO:0005509
OG0016956	GO:0005230;GO:0006811;GO:0016021;GO:0005216
OG0020221	GO:0005737;GO:0017089;GO:0046836;GO:0051861
OG0023472	GO:0005975;GO:0016773
OG0020889	GO:0004871;GO:0007165;GO:0003924;GO:0007186;GO:0019001;GO:0031683
OG0026975	GO:0004252;GO:0006508;GO:0016020
OG0003159	GO:0000390;GO:0071008;GO:0003677;GO:0005634;GO:0006355
OG0029005	GO:0046872
OG0023585	GO:0003951;GO:0006741;GO:0008152;GO:0019674
OG0007884	GO:0003723;GO:0003743;GO:0005737;GO:0006413
OG0002522	GO:0005515;GO:0008168;GO:0032259
OG0012552	GO:0005515
OG0002434	GO:0030246;GO:0003824;GO:0005975;GO:0005576;GO:0016829
OG0013132	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0020414	GO:0005515
OG0034675	GO:0003824
OG0018462	GO:0005515
OG0021358	GO:0005488;GO:0005509
OG0021856	GO:0005515
OG0022483	GO:0051260;GO:0005515
OG0000935	GO:0005524;GO:0006457;GO:0051082
OG0018840	GO:0016787;GO:0003729;GO:0005849;GO:0006378
OG0018530	GO:0003824
OG0034903	GO:0005515
OG0017547	GO:0004725;GO:0006470
OG0032118	GO:0005783;GO:0016021
OG0003935	GO:0003676
OG0023767	GO:0003950
OG0031179	GO:0003677;GO:0006310;GO:0015074
OG0005963	GO:0016787
OG0035567	GO:0016788
OG0035079	GO:0005509
OG0006494	GO:0005515;GO:0016301
OG0035365	GO:0016021
OG0014926	GO:0004930;GO:0007186;GO:0016021
OG0020545	GO:0003677
OG0025979	GO:0005515
OG0011363	GO:0046907
OG0004037	GO:0008270
OG0035782	GO:0005634;GO:0042254
OG0023369	GO:0003677;GO:0006310;GO:0015074
OG0025504	GO:0051260
OG0026375	GO:0003676;GO:0008270
OG0007023	GO:0004672;GO:0006468;GO:0004713
OG0034546	GO:0005216;GO:0006811;GO:0016020;GO:0055085
OG0036115	GO:0004930;GO:0007186;GO:0016021
OG0026226	GO:0016853;GO:0045454;GO:0005783
OG0030369	GO:0016021;GO:0005783
OG0033304	GO:0005515
OG0020796	GO:0005488
OG0031108	GO:0005509;GO:0016020;GO:0007156
OG0003277	GO:0009263;GO:0055114
OG0003466	GO:0005515
OG0026584	GO:0005515
OG0014661	GO:0005524;GO:0016887
OG0035272	GO:0005515;GO:0004842;GO:0005739;GO:0005829
OG0025057	GO:0005515
OG0019260	GO:0005515
OG0019392	GO:0046983
OG0003362	GO:0005249;GO:0006813;GO:0016020;GO:0005216;GO:0006811;GO:0055085;GO:0008076
OG0005315	GO:0016787
OG0037412	GO:0004222;GO:0006508;GO:0008237;GO:0008270
OG0030921	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0015935
OG0026038	GO:0005515
OG0019534	GO:0005515
OG0019249	GO:0005515
OG0029606	GO:0004672;GO:0006468
OG0011732	GO:0004672;GO:0005524;GO:0006468
OG0023501	GO:0003824;GO:0009058;GO:0030170
OG0008177	GO:0005515;GO:0005488;GO:0006886;GO:0016192
OG0006648	GO:0005506;GO:0016705;GO:0020037;GO:0055114
OG0011573	GO:0005215;GO:0006810;GO:0016020
OG0014760	GO:0003735;GO:0005840;GO:0006412
OG0019825	GO:0005737;GO:0006516
OG0013525	GO:0005515
OG0010982	GO:0005515
OG0000030	GO:0005488
OG0037220	GO:0005515;GO:0008270
OG0005824	GO:0005524
OG0020317	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0027211	GO:0004930;GO:0007186;GO:0016021
OG0010998	GO:0003676
OG0023820	GO:0004190;GO:0006508
OG0027906	GO:0003677;GO:0006310;GO:0015074
OG0002355	GO:0005634;GO:0006281;GO:0008081
OG0025791	GO:0005515
OG0037579	GO:0005515
OG0037336	GO:0003735;GO:0005840;GO:0006412
OG0034056	GO:0003677
OG0005502	GO:0016627;GO:0055114;GO:0008152;GO:0016787;GO:0050660
OG0006429	GO:0005524
OG0030891	GO:0005515;GO:0005488
OG0010630	GO:0004672;GO:0006468;GO:0005524
OG0036349	GO:0005634
OG0023625	GO:0005576;GO:0006030;GO:0008061
OG0015461	GO:0003677
OG0018025	GO:0005885;GO:0015629;GO:0030041;GO:0030833;GO:0034314
OG0004866	GO:0005515
OG0005725	GO:0005515
OG0027792	GO:0016021;GO:0055085
OG0009376	GO:0005215;GO:0006814;GO:0016020;GO:0055085
OG0022502	GO:0005622;GO:0042254
OG0024716	GO:0005198;GO:0006886;GO:0016192;GO:0030130;GO:0030132
OG0004374	GO:0005249;GO:0006813;GO:0008076;GO:0004970;GO:0016020
OG0021664	GO:0003723;GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0002533	GO:0003676;GO:0003723;GO:0005634;GO:0006396;GO:0030529
OG0027872	GO:0016747;GO:0005739;GO:0047961
OG0021687	GO:0003810;GO:0018149
OG0026809	GO:0005525
OG0019539	GO:0004197
OG0002686	GO:0005525;GO:0007264
OG0006515	GO:0003677;GO:0006303;GO:0000723;GO:0003684;GO:0005634;GO:0042162;GO:0043564;GO:0004003
OG0029691	GO:0046983
OG0002831	GO:0004198;GO:0005622;GO:0006508
OG0018560	GO:0031072;GO:0051082;GO:0006457
OG0000675	GO:0005525;GO:0003924;GO:0005794;GO:0005802;GO:0016192;GO:0031982
OG0003152	GO:0005509;GO:0007155;GO:0005576
OG0011130	GO:0003785;GO:0007015
OG0017804	GO:0005515
OG0010198	GO:0003723;GO:0003676
OG0018682	GO:0005216;GO:0006811;GO:0016020;GO:0055085;GO:0005515
OG0009694	GO:0006511;GO:0031625
OG0002783	GO:0016021;GO:0055085
OG0003888	GO:0016491;GO:0055114;GO:0050660;GO:0045454;GO:0004362;GO:0006749;GO:0050661
OG0010184	GO:0016021;GO:0022857;GO:0055085
OG0019809	GO:0008033
OG0010611	GO:0005328;GO:0006836;GO:0016021
OG0025653	GO:0003723;GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0003676
OG0028704	GO:0016491;GO:0055114
OG0000718	GO:0005515;GO:0006950
OG0032034	GO:0003824;GO:0008152
OG0030794	GO:0045454;GO:0016853
OG0007020	GO:0005515;GO:0004842
OG0011039	GO:0003676;GO:0008270
OG0016364	GO:0008531;GO:0009231
OG0018216	GO:0003677
OG0012150	GO:0003333;GO:0015171;GO:0016020
OG0004062	GO:0003735;GO:0005840;GO:0006412
OG0034743	GO:0003677;GO:0046983;GO:0000982;GO:0000987;GO:0045944
OG0034028	GO:0005515
OG0016510	GO:0055114;GO:0003857;GO:0006631;GO:0016491;GO:0070403
OG0003355	GO:0005515
OG0025940	GO:0003723;GO:0003735;GO:0006412;GO:0015934
OG0030357	GO:0003676
OG0003951	GO:0003735;GO:0005840;GO:0006412;GO:0005622
OG0002463	GO:0005515
OG0015373	GO:0008138;GO:0016311;GO:0006470
OG0036813	GO:0003735;GO:0005840;GO:0006412;GO:0015934
OG0037279	GO:0008237;GO:0004222;GO:0006508
OG0015400	GO:0003824
OG0017700	GO:0005515
OG0002483	GO:0005634;GO:0051726
OG0020285	GO:0005524;GO:0016887
OG0029248	GO:0008641
OG0016204	GO:0035091;GO:0006952;GO:0009279
OG0009278	GO:0042393
OG0008404	GO:0009055;GO:0050660
OG0001374	GO:0005515;GO:0007165
OG0035960	GO:0016616;GO:0051287;GO:0055114;GO:0003979
OG0005714	GO:0003824;GO:0008152
OG0037197	GO:0005737;GO:0006633;GO:0016836
OG0034296	GO:0055085
OG0027032	GO:0004866;GO:0005622;GO:0004869
OG0006740	GO:0004601;GO:0006979;GO:0020037;GO:0055114
OG0014840	GO:0005515
OG0005468	GO:0035556
OG0036863	GO:0003746;GO:0006414;GO:0005515
OG0000487	GO:0003824;GO:0006520;GO:0008483;GO:0009058;GO:0030170
OG0004953	GO:0004672;GO:0006468
OG0004304	GO:0017056
OG0027683	GO:0070403
OG0010750	GO:0005509;GO:0005506;GO:0016705;GO:0031418;GO:0055114;GO:0016491
OG0007305	GO:0000786;GO:0003677;GO:0046982;GO:0005634
OG0031256	GO:0006260;GO:0006281;GO:0043140;GO:0006310;GO:0008026;GO:0003676;GO:0005524
OG0032901	GO:0005515
OG0002188	GO:0005524;GO:0006096;GO:0047334;GO:0003872;GO:0006002
OG0006658	GO:0005515
OG0023740	GO:0004930;GO:0007186;GO:0016021
OG0036707	GO:0005515
OG0026433	GO:0008237;GO:0008270
OG0009265	GO:0003824
OG0034053	GO:0005515
OG0021170	GO:0004930;GO:0007186;GO:0016021
OG0029594	GO:0003677;GO:0004518
OG0005903	GO:0005634;GO:0051028;GO:0005515;GO:0005622;GO:0006810
OG0000012	GO:0005515;GO:0004842;GO:0016567
OG0013013	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0000743	GO:0003899;GO:0005634;GO:0006351
OG0033781	GO:0005515
OG0034439	GO:0004298;GO:0005839;GO:0051603;GO:0004175
OG0012288	GO:0003824
OG0029490	GO:0000166;GO:0004813;GO:0005524;GO:0006419
OG0006555	GO:0003677
OG0013363	GO:0005506;GO:0016705;GO:0020037;GO:0055114
OG0020135	GO:0005737;GO:0006629;GO:0016021;GO:0016627
OG0016427	GO:0019904
OG0021014	GO:0003723;GO:0003676
OG0001148	GO:0016787
OG0018391	GO:0004222;GO:0006508;GO:0008237
OG0010507	GO:0003676
OG0005575	GO:0003676
OG0007921	GO:0005509;GO:0016020
OG0031824	GO:0005515
OG0019208	GO:0004252;GO:0016021
OG0028889	GO:0004553;GO:0005975;GO:0004563
OG0010766	GO:0008237;GO:0004222;GO:0006508
OG0029792	GO:0004930;GO:0007186;GO:0016021
OG0030005	GO:0005092;GO:0007264;GO:0016491;GO:0055114;GO:0005093;GO:0015031
OG0004911	GO:0003676;GO:0005524
OG0004196	GO:0005743;GO:0055085
OG0016083	GO:0005515
OG0000507	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0055085;GO:0016887
OG0037392	GO:0000160;GO:0003677;GO:0006355
OG0026815	GO:0003924;GO:0005525
OG0001403	GO:0005515;GO:0046983
OG0011217	GO:0008376;GO:0032580
OG0006622	GO:0008289
OG0036833	GO:0003779;GO:0007010
OG0001886	GO:0016491;GO:0055114;GO:0016627;GO:0022900;GO:0050660;GO:0006099
OG0010162	GO:0005515
OG0012231	GO:0003677;GO:0004518
OG0022177	GO:0005509
OG0026885	GO:0005515
OG0003089	GO:0005515
OG0030548	GO:0003700;GO:0006355
OG0027662	GO:0005509
OG0025148	GO:0003676
OG0022978	GO:0005515
OG0008161	GO:0004553;GO:0005975
OG0008992	GO:0030246
OG0020752	GO:0000166;GO:0005524;GO:0005737;GO:0016876;GO:0043039;GO:0004819;GO:0006425
OG0026178	GO:0003676;GO:0006139;GO:0008408
OG0026979	GO:0005509
OG0024664	GO:0016020
OG0033995	GO:0005515
OG0004930	GO:0005622;GO:0008270;GO:0005515
OG0033860	GO:0005515;GO:0007165
OG0015562	GO:0003899;GO:0006351;GO:0003676
OG0035589	GO:0006801;GO:0046872;GO:0055114
OG0003372	GO:0005515
OG0015914	GO:0004222;GO:0006508;GO:0008237;GO:0008270
OG0010511	GO:0006820;GO:0016021;GO:0005452;GO:0016020
OG0003410	GO:0005737;GO:0016226;GO:0051536;GO:0008152;GO:0008168
OG0037175	GO:0016853
OG0032858	GO:0003723;GO:0003676
OG0036031	GO:0005634;GO:0005737
OG0001055	GO:0005506;GO:0016705;GO:0020037;GO:0055114
OG0008650	GO:0008152;GO:0008484;GO:0003824
OG0009468	GO:0016020;GO:0016192
OG0036635	GO:0003951;GO:0006741;GO:0008152;GO:0019674
OG0029901	GO:0016787
OG0036018	GO:0003677
OG0019043	GO:0004129;GO:0005739
OG0020805	GO:0008270
OG0016231	GO:0016021;GO:0055085
OG0024974	GO:0004611;GO:0006094;GO:0017076;GO:0005525
OG0013129	GO:0004721;GO:0005634
OG0030703	GO:0003735;GO:0005840;GO:0006412;GO:0015934
OG0020982	GO:0008083
OG0023462	GO:0005524
OG0034705	GO:0005509
OG0029900	GO:0016787
OG0000265	GO:0003924;GO:0005525;GO:0006886;GO:0006913;GO:0007165
OG0025171	GO:0005576;GO:0030414
OG0013659	GO:0004114;GO:0007601
OG0006250	GO:0006486;GO:0008375
OG0028277	GO:0005216;GO:0006811;GO:0016020;GO:0055085;GO:0005249;GO:0006813;GO:0008076
OG0030930	GO:0006351;GO:0046983
OG0029986	GO:0005488
OG0027315	GO:0005515
OG0018238	GO:0005515;GO:0007165
OG0018624	GO:0015889;GO:0031419
OG0021960	GO:0005681;GO:0008380
OG0011301	GO:0004672;GO:0005524;GO:0006468
OG0033869	GO:0004842
OG0011343	GO:0004222;GO:0008270
OG0003472	GO:0005515
OG0014593	GO:0005960;GO:0019464
OG0007973	GO:0004672;GO:0005524;GO:0006468
OG0020553	GO:0005524;GO:0016887
OG0024360	GO:0016787
OG0000456	GO:0016021
OG0026245	GO:0005515;GO:0007165
OG0037096	GO:0004571;GO:0005509;GO:0016020
OG0011037	GO:0007224
OG0031495	GO:0003676;GO:0008270
OG0021521	GO:0003735;GO:0006412;GO:0015935;GO:0005840;GO:0003723
OG0029029	GO:0005198;GO:0019028
OG0007193	GO:0004725;GO:0006470
OG0023045	GO:0005515
OG0005573	GO:0005515
OG0013669	GO:0005664;GO:0006260;GO:0003677
OG0018693	GO:0004672;GO:0005524;GO:0006468
OG0027415	GO:0003824
OG0029146	GO:0016491
OG0009436	GO:0003854;GO:0006694;GO:0016616;GO:0055114
OG0016783	GO:0045454
OG0012718	GO:0005515;GO:0008270
OG0021192	GO:0000166;GO:0004812;GO:0005524;GO:0006418;GO:0004822;GO:0005737;GO:0006428;GO:0002161
OG0003698	GO:0005515;GO:0005634;GO:0006397;GO:0003676
OG0026406	GO:0005488
OG0000467	GO:0016021
OG0026081	GO:0004930;GO:0007186;GO:0016021
OG0005004	GO:0003677;GO:0008270
OG0028531	GO:0004930;GO:0007186;GO:0016021
OG0031333	GO:0046872
OG0021217	GO:0003924;GO:0005525
OG0003844	GO:0008146
OG0029827	GO:0005515
OG0029164	GO:0003824;GO:0008483;GO:0030170;GO:0033014;GO:0042286
OG0034726	GO:0016791
OG0000350	GO:0003676
OG0017241	GO:0005515
OG0001195	GO:0005507;GO:0016491;GO:0055114
OG0028840	GO:0006122;GO:0008121
OG0035557	GO:0003924;GO:0005525
OG0010172	GO:0005515
OG0002302	GO:0016301;GO:0016772;GO:0003824
OG0000508	GO:0046872
OG0022742	GO:0007155;GO:0030246
OG0030867	GO:0004719;GO:0006464
OG0003050	GO:0003677;GO:0004518
OG0010128	GO:0016491;GO:0055114;GO:0050660;GO:0045454;GO:0004148
OG0016139	GO:0005488;GO:0000221;GO:0015991;GO:0016820
OG0030279	GO:0003729;GO:0005685;GO:0006376
OG0000660	GO:0016491;GO:0055114;GO:0015035
OG0015101	GO:0005509;GO:0016020;GO:0007156
OG0008704	GO:0005515
OG0018543	GO:0015986;GO:0045261;GO:0046933
OG0001517	GO:0003824;GO:0008033;GO:0017150;GO:0050660;GO:0055114
OG0022045	GO:0005524;GO:0006457;GO:0051082
OG0005038	GO:0004842
OG0028561	GO:0004930;GO:0007186;GO:0016021
OG0033076	GO:0007186;GO:0016021;GO:0016500;GO:0004930;GO:0005515
OG0008287	GO:0003824
OG0035504	GO:0004970;GO:0005234;GO:0016020;GO:0004872;GO:0005216;GO:0006811
OG0018485	GO:0005737;GO:0016787;GO:0030163;GO:0005524
OG0002992	GO:0005515
OG0008092	GO:0006508;GO:0008237;GO:0008270;GO:0004222
OG0006225	GO:0003676;GO:0008270
OG0010775	GO:0016020
OG0015496	GO:0016021
OG0021848	GO:0005515;GO:0005488
OG0024700	GO:0005509
OG0023530	GO:0004672;GO:0005524;GO:0006468
OG0023895	GO:0004814;GO:0005524;GO:0006420
OG0030189	GO:0005515
OG0037358	GO:0003723;GO:0003746;GO:0006452;GO:0043022;GO:0045901;GO:0045905
OG0006746	GO:0003676;GO:0003723
OG0016344	GO:0006751;GO:0036374
OG0034790	GO:0005515
OG0010996	GO:0003677
OG0031701	GO:0006807;GO:0016810
OG0003713	GO:0005515
OG0033381	GO:0003676
OG0018130	GO:0004550;GO:0006165;GO:0006183;GO:0006228;GO:0006241
OG0008191	GO:0005515;GO:0005543;GO:0007165
OG0036824	GO:0003824;GO:0009116
OG0006997	GO:0006397;GO:0003676;GO:0005524;GO:0004386
OG0030391	GO:0003824
OG0024071	GO:0016020
OG0019037	GO:0007165
OG0002155	GO:0000166
OG0014209	GO:0005515
OG0030280	GO:0003700;GO:0006355;GO:0008270;GO:0043565
OG0028148	GO:0003723;GO:0003676
OG0024618	GO:0016616;GO:0055114;GO:0004449;GO:0006099
OG0018317	GO:0055085
OG0025849	GO:0005515
OG0035679	GO:0003676;GO:0005524
OG0010016	GO:0003872;GO:0006096;GO:0006002
OG0000981	GO:0005515;GO:0016817;GO:0006351
OG0022096	GO:0003735;GO:0006412;GO:0015935;GO:0005622;GO:0005840
OG0012408	GO:0015035
OG0013048	GO:0003924;GO:0005525
OG0010182	GO:0003677;GO:0000786;GO:0005634;GO:0046982
OG0004068	GO:0008152;GO:0016491;GO:0055114
OG0002087	GO:0003723;GO:0005488
OG0034957	GO:0016627;GO:0050660;GO:0055114;GO:0008152
OG0014332	GO:0007154;GO:0016020;GO:0005509
OG0019374	GO:0005524;GO:0003723
OG0012326	GO:0007165;GO:0043087;GO:0005488
OG0010433	GO:0005509
OG0022014	GO:0005515
OG0001113	GO:0005509
OG0020634	GO:0004672;GO:0005524;GO:0006468
OG0035968	GO:0003676
OG0034081	GO:0004379;GO:0006499
OG0007300	GO:0003700;GO:0006355
OG0019483	GO:0003676
OG0017230	GO:0003824;GO:0008152
OG0005220	GO:0000166;GO:0004812;GO:0005524;GO:0006418;GO:0004816;GO:0005737;GO:0006421;GO:0003676
OG0033158	GO:0004252;GO:0006508
OG0003156	GO:0006810;GO:0008565;GO:0015031
OG0010363	GO:0003924;GO:0005525
OG0000109	GO:0005509
OG0032916	GO:0004930;GO:0007186;GO:0016021
OG0015516	GO:0016020
OG0019731	GO:0046983
OG0000762	GO:0016301;GO:0044877;GO:0005515;GO:0005488
OG0021957	GO:0004478;GO:0006556
OG0004509	GO:0004386;GO:0003676;GO:0005524
OG0003180	GO:0004671;GO:0006481;GO:0016021
OG0023971	GO:0004332;GO:0006096;GO:0003824
OG0010416	GO:0016757
OG0030308	GO:0042981
OG0035811	GO:0005506;GO:0016705;GO:0020037;GO:0055114
OG0016672	GO:0004198;GO:0005622;GO:0006508
OG0036578	GO:0005524
OG0023064	GO:0005515
OG0015379	GO:0055085
OG0027875	GO:0006812;GO:0008324;GO:0016021;GO:0055085
OG0021724	GO:0016787;GO:0016810
OG0011174	GO:0005524;GO:0005737;GO:0016787;GO:0030163
OG0007424	GO:0006508;GO:0008234
OG0005289	GO:0003700;GO:0005634;GO:0006355;GO:0043565
OG0036869	GO:0005515
OG0013947	GO:0004721;GO:0005634;GO:0006397
OG0011504	GO:0005216;GO:0006811;GO:0016020;GO:0055085
OG0036754	GO:0009055;GO:0016020;GO:0016491;GO:0022904
OG0014901	GO:0005515
